id_producto,2,5,9
0000000000009712427 - 49-Tarjeta de Crédito,0.0,0.0,0.011235955056179775
0000000000009907204 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
000000000000994419M - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000009972422 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000009977947 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
000000000000P002429 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000010091999 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000010449797 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000010747097 - 49-Tarjeta de Crédito,0.0031847133757961785,0.0,0.0
0000000000012271777 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000012272977 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000012470077 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000012707419 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000012791494 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000012799409 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000012921124 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000012924497 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000012994472 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000017794729 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000020024917 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000020097499 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000020479791 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000020947429 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000022149271 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000022197109 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
0000000000022771194 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000022924409 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000022944272 - 29-Cartera Total,0.0,0.0006079027355623101,0.0
0000000000024972222 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000027947747 - 49-Tarjeta de Crédito,0.0,0.0006079027355623101,0.0
0000000000029002747 - 29-Cartera Total,0.0031847133757961785,0.0,0.0
